Gene_Name,Sequence_Name,Wormbase_ID,ADL,AFD,AIN,AIY,ASEL,ASER,ASG,ASI,ASK,AVA,AVE,AVG,AVH,AVK,AVM,AWA,AWB,AWC,BAG,CAN,DA,DD,I5,IL1,IL2,NSM,OLL,OLQ,PHA,PVC,PVD,PVM,RIA,RIC,RIM,RIS,RMD,SMD,VB,VC,VD
C53D6.12,C53D6.12,WBGene00045116,2741.475146,2316.989275,807.9690137,853.2166328,3715.515639,1363.33661,579.6305352,1381.053785,1009.023475,2259.240778,1269.529325,698.0344596,1684.819903,669.0430676,576.8156332,703.5137257,1551.792009,756.1159379,2884.665653,421.8742728,502.5709607,1168.860722,912.2918988,2043.019894,1621.63815,2628.270072,983.4888033,1297.533783,636.3455268,725.7980549,2871.682681,843.0444183,1977.656342,1770.564287,655.626986,753.647759,1275.041118,994.6413185,1600.106742,953.2646107,662.8055742
cmd-1,T21H3.3,WBGene00000552,1471.533536,2244.929832,1071.55032,762.887758,1186.205875,1288.944192,1541.602432,1278.536817,1337.12496,1248.507298,810.161984,1296.478946,1262.472263,1068.913631,1942.206735,1623.386562,804.2983068,1461.866112,1225.459045,740.8778021,1309.833799,1856.889818,573.5780334,1238.12516,1211.239239,662.5165038,686.5732213,609.7269621,1230.809059,892.9387034,2647.421149,1163.251219,1214.920472,1335.024231,1183.299364,566.2361656,1528.576167,1624.85641,1451.368942,862.0073277,1113.645912
apl-1,C42D8.8,WBGene00000149,346.1762545,2244.103413,256.840083,172.3418694,197.3501277,435.9113719,1261.968183,293.6229177,1037.580412,206.5468512,177.5286418,205.3188425,453.4668817,264.2402828,330.9165312,775.9554062,617.5385239,427.7731854,769.2586783,329.4263791,368.9618864,286.4036496,197.9244622,423.5989694,253.7288359,225.9743178,472.8828596,370.0039316,429.010134,346.2916287,421.8616975,513.44888,448.8475231,503.9873852,691.9313139,209.6593645,572.8577261,691.1894345,297.0525218,212.9584036,372.1369024
nlp-3,F48C11.3,WBGene00003741,62.1685819,2198.425506,50.40480869,20.9519245,9387.609811,11752.23137,83.84488672,358.4858041,1797.890645,161.7658224,39.86297476,14.76426035,86.30151799,8.803589536,55.90579777,999.2537844,5513.232566,3556.150845,874.991179,65.330812,44.19580831,40.31282425,53.084935,159.4655862,112.4714666,390.2002732,76.78720406,100.4941645,148.1474596,125.4403259,23.78580786,422.071096,1379.016345,63.39875834,42.92642054,43.30167096,171.509628,107.6145145,57.12078491,12.81376011,41.72899035
F56C9.12,F56C9.12,WBGene00023071,708.5141147,2196.903734,717.6443787,4476.121787,3214.094325,1660.264385,817.9807223,1466.394543,2941.92985,1076.874181,1814.37658,4089.448668,872.8859557,3541.764255,853.5822712,1645.6827,4513.818271,541.0401911,3912.935538,402.1060099,4993.78481,1896.604303,994.5783006,1419.450797,2652.568175,2028.708395,829.7272336,1725.776549,845.8036295,969.1553258,3263.724063,3376.765931,1499.005223,1789.827962,660.1346565,1977.57563,1020.508552,1157.354724,1562.231413,3052.35241,1403.445351
sls-2.2,C17C3.16,WBGene00004834,598.558812,2150.820679,1539.906345,1460.703515,2349.892993,674.1049336,447.091025,830.9344189,1117.9722,2054.867019,2636.587585,1273.966866,931.5784237,1136.16673,514.9619383,683.7492163,2510.327665,201.1861488,4881.890743,174.0614097,541.4753399,1247.502259,1139.551665,1644.867577,847.7487365,1036.267495,655.8240008,1220.35341,651.8846196,861.578228,1454.156019,2064.50326,1015.225742,2517.885457,2988.421554,460.8577204,1236.239592,896.8241945,1552.156594,2748.239199,479.5061979
B0294.1,B0294.1,WBGene00015117,22.80513189,2080.079489,11.31582424,12.34570271,276.2595606,2765.14412,445.9616577,159.2467259,1870.481117,39.25757226,14.38905805,6.446131391,11.69931304,8.126582912,29.88013063,670.2098724,36.52437838,830.6482863,27.61372605,23.39028751,7.083943532,30.28430628,24.83141815,51.03801931,31.08448853,35.79008099,33.92609295,19.94242835,63.38638189,59.48600591,7.549919774,37.34476204,184.7828528,41.09075208,9.506789101,34.85140906,36.74776193,43.31845298,26.77648379,6.02979245,17.31043149
lep-5,H36L18.2,WBGene00010424,975.6467922,2038.647485,1232.05145,539.5870324,1385.014502,3173.524407,1383.399181,207.0641189,1457.733218,2596.47517,2543.891915,953.4494711,1320.344348,696.98517,541.7731434,1574.290218,676.1287768,1658.844243,1352.51395,1667.822855,2072.887642,2316.801834,666.1224508,1660.628145,1512.263635,440.9378156,625.8285687,682.7388977,883.8197622,1540.550073,1150.551556,692.1071417,1221.070272,1709.394434,1289.655345,826.6656983,1378.942405,2467.854784,1183.413785,697.7983476,1293.036096
C16A3.11,C16A3.11,WBGene00023469,950.6562606,2038.463933,1298.657474,5975.376513,2490.804755,1735.853924,820.7926804,2480.22265,922.7993131,1857.611928,4700.938485,2146.897627,1350.488654,4827.915639,1546.095832,1724.23725,4906.203443,770.0163998,3556.698962,1183.414137,1548.432967,1737.649916,2127.494473,2452.980589,1157.103759,6987.355652,1836.480433,3216.241826,1675.055827,2248.679004,7964.317968,3217.813501,3068.179473,2511.402082,1345.471148,1595.063906,1519.223056,1136.225293,3411.435218,4751.561494,1979.81641
F25H2.15,F25H2.15,WBGene00045162,598.9125744,2016.808944,1114.878963,1629.090283,697.4532488,521.1548634,605.3213564,641.0346074,798.8368519,686.642583,2266.733708,1491.945926,464.2778044,538.4697538,1373.971014,1197.283111,1142.335515,382.7911362,711.2728356,602.3988201,592.9132711,2405.119813,614.251696,719.8896727,612.49657,1288.567786,1645.550313,752.537717,537.9706118,558.1215158,774.0179423,903.219179,660.3401996,486.8279212,1752.4599,897.9854865,623.6530697,480.065507,898.9464881,2615.492878,1774.520624
D1005.t1,D1005.t1,WBGene00023263,53.29715116,2002.507028,45.13320499,175.5701975,2223.039285,98.7424324,117.4464733,421.0894776,800.4594707,102.7772811,149.6741209,6.413425816,61.6675564,110.9043126,19.77908305,354.4703276,43.27587641,249.389791,402.347689,14.81696986,183.7568886,38.64623175,107.7647853,29.83096929,45.54794552,34.27219123,84.93928317,40.12418476,37.71365033,44.14753962,10.55566468,72.55456508,22.30571959,242.0383368,590.2794706,144.3432803,26.67446458,73.99468846,55.48926044,183.5701461,14.92233947
T05C1.2,T05C1.2,WBGene00020249,138.3910437,1936.058361,192.4605557,51.64630925,351.7303245,679.7854103,16.89702643,52.37301742,161.7403611,23.52731381,23.46034861,153.3895272,46.76560303,4.918434989,666.6099887,259.0058634,54.00276671,339.545857,292.4569008,15.3592759,66.06968026,9.176329149,14.13661628,50.74282559,23.42990494,8.092738433,20.73404184,28.1816874,208.2241827,43.66141566,14.02727781,53.58069686,61.75205934,139.472137,12.21744791,18.74261266,36.25062779,25.93444498,81.90404008,4.574107781,20.37584944
T27A3.9,T27A3.9,WBGene00044934,592.5242744,1909.648918,949.3228381,6068.040854,1893.857618,513.5891283,953.9032827,3191.018015,2366.916222,2042.323001,3240.551697,3786.031987,1458.747431,7973.3406,866.3448538,2971.435555,13760.82909,432.116122,6060.685578,350.4013225,1848.069015,1125.223274,1676.96825,1789.184623,1050.306929,2874.951608,1205.361382,3428.695221,1339.552512,2670.885275,7432.276749,8048.229162,3024.470625,1703.329417,1495.436214,3276.74536,1535.788796,1095.56537,2346.121071,2437.61827,2634.230394
eef-1A.1,F31E3.5,WBGene00001168,2221.851927,1831.972916,2137.69962,1626.337928,2403.577303,2889.303455,2224.777927,3172.188233,2305.402722,3483.471062,4962.420814,2894.74395,2415.267426,3134.838759,2398.506245,3430.956935,2531.449039,3857.662544,2081.524258,4911.602242,3337.175682,3844.457594,2895.06717,3840.883618,3279.991262,3131.541584,3926.994016,3768.519638,3900.013318,3830.792196,2518.173651,3133.961721,3920.779878,2126.32605,2040.101417,3818.64844,2626.107058,3304.870131,2891.539989,2290.688351,5109.334741
F26D10.24,F26D10.24,WBGene00219917,2841.028226,1818.357839,1297.648229,2434.684633,3440.080264,1337.342112,1389.786422,3519.06846,2308.394262,2042.671952,2317.546577,1012.169169,4420.274406,3498.387336,2472.0315,2605.366112,4881.763926,5451.059477,14642.09031,666.8822732,2144.138311,1236.236661,2453.59996,2070.068664,1195.380322,3318.811059,2330.522329,5644.262201,4207.007921,2863.485969,3333.068659,2800.133545,4992.558193,3846.449212,3416.482089,2993.605103,2968.964307,1949.422769,3133.297536,4073.288368,1803.687179
K09E9.5,K09E9.5,WBGene00045171,1783.100756,1817.936189,1273.63817,2289.442905,2820.177273,979.0906684,874.3760216,2761.056107,1355.684194,1947.685421,1344.332566,2877.633985,1706.332138,2032.20094,1407.078826,1253.512345,1901.838732,1403.054581,2696.621503,1478.237468,1525.184988,1598.238813,2715.649342,2305.789458,1008.624724,2477.204731,2062.626289,4709.673146,1850.274904,3649.22556,3195.751041,1934.305061,1945.266201,1570.31938,1496.857231,2168.085396,2084.385743,1288.920499,3430.29245,1358.355569,1969.481668
C40H5.2,C40H5.2,WBGene00008045,3.635236366,1806.807522,460.4257365,16.2294289,13.92434924,32.60579885,19.58570243,16.40718268,4.361455942,74.08727374,15.77335044,3.694275477,37.29206991,15.70947247,10.04896296,98.48384207,5.963858774,55.47158499,15.35663137,9.622747676,99.89919412,23.95312654,11.37076917,18.1194854,22.29911075,7.302260801,90.97493256,15.81523144,16.88808697,23.9553418,116.4394804,6.359598744,26.98326228,12.09407221,54.45992157,8.704214582,52.88811296,15.17305704,152.4621707,2.084144195,30.71361268
dmd-9,Y67D8A.3,WBGene00022060,134.4063988,1805.994637,6.525296888,2.884087599,70.19729416,149.3677776,38.44201906,18.60998661,5.850786057,17.41559232,6.488337475,3.471113896,6.726439362,9.823021668,6.42112583,19.91125716,169.5909946,556.3818591,114.9049157,12.26397166,11.46735329,9.392399033,12.98362663,33.65091586,19.05894971,6.900696624,18.05103945,13.1605884,25.63405059,20.95675427,5.487521955,9.101669449,43.67470104,8.694853457,5.549360689,18.35119018,16.80999132,20.35770028,13.26238094,2.56932318,7.636154148
hsp-1,F26D10.3,WBGene00002005,1806.940993,1750.649908,1211.346,1022.020836,842.1145179,1608.067947,1583.597091,1597.366602,1750.432977,2844.282433,1377.957199,2240.511235,1999.319281,1398.743763,1519.267085,2087.675199,1231.687024,1925.824505,2054.351591,1484.67521,1888.08386,1911.59597,870.2295456,1558.921887,2430.924969,969.4205966,1238.514429,1183.134784,1502.554393,1339.093593,1370.548542,1166.822757,3080.97002,1234.659524,1149.08414,1681.957181,2323.178923,1834.739931,2559.738139,1869.970898,1673.284971
C05D2.15,C05D2.15,WBGene00197666,1874.803626,1730.532923,1836.164512,2797.606651,2472.598731,1689.842124,1496.049408,4764.680145,1868.638969,6159.108877,5275.952861,2305.041202,2719.438674,3881.461349,1942.48671,2417.014666,2207.056935,5506.980567,5293.509656,1518.472031,3727.839381,3610.825967,2968.496788,2590.873941,2515.63412,3492.256362,2685.336248,6000.02051,3151.222941,5904.605449,2348.646018,4873.411328,2747.123674,2693.212381,2487.41055,6170.999211,2264.646601,2481.619869,3645.303675,3780.694154,3161.818743
F54E7.10,F54E7.10,WBGene00044941,1005.642053,1695.789872,1472.581263,2938.252524,1280.579742,1000.233741,782.5941371,1163.246126,919.0301318,2363.904216,5233.302241,1935.813649,1701.593776,1085.447288,1961.196813,2091.63042,1091.969272,704.6117158,1989.702952,1714.802974,1510.898925,2421.181514,1463.346995,2335.811491,1128.497729,3128.890132,1390.495519,2816.508655,1299.197598,2103.243586,1935.19019,1308.568745,1583.22022,923.3935038,1317.13342,971.859591,2026.306012,1819.442673,3556.189055,1631.090425,1782.690007
F07H5.4,F07H5.4,WBGene00014308,1276.305388,1647.252678,670.5761462,822.1960668,1624.136441,2514.964521,1603.681454,805.8463901,877.7964302,810.589491,450.6418173,195.8480858,636.2817896,755.7465648,1037.513892,1372.636729,611.8078992,686.3369581,831.9771594,345.8967936,737.1558017,806.8143648,636.6725397,1360.327582,747.7557378,398.1164242,619.459098,380.2236079,638.6452813,819.6924264,984.0181395,844.056443,862.4186537,1137.857922,750.5184576,431.2758111,1190.575801,1217.614114,1437.622541,398.780699,482.124021
Y69A2AR.36,Y69A2AR.36,WBGene00194996,682.6424563,1620.653566,658.6484127,1448.575712,1652.656234,589.3096463,321.7656333,765.6137305,617.2283579,1276.428279,1382.71252,658.0411603,821.4534392,565.5514059,353.8496016,411.655423,2496.196297,535.118765,2155.691367,215.5695086,473.3161509,913.913268,735.2859176,1329.092002,1128.966296,1482.520556,536.8038286,662.8370357,362.1259495,388.8834831,1645.541698,607.0704078,1617.606952,1438.227956,642.566075,808.9686548,1022.765122,852.2163533,593.0301939,473.6617624,399.2714088
W02D9.10,W02D9.10,WBGene00012216,1323.250493,1608.636123,1378.804217,858.1995711,78.96462268,323.7771933,479.6920953,570.3429587,1518.384418,209.8740933,393.5928627,162.9554448,419.1507241,334.0516269,701.3206498,1940.260713,350.6441519,1371.599203,369.9216033,69.64374575,112.0101215,244.6394414,128.8480152,136.274271,286.1730519,153.2291449,200.5949564,87.57454975,449.2374623,119.0474375,274.3292492,256.377851,250.1254312,936.9014966,249.6726692,212.1394766,468.024854,612.1694402,702.523554,541.0423741,99.71345647
Y37E3.21,Y37E3.21,WBGene00044931,1219.399842,1594.154097,2543.216972,4598.294661,1884.23067,1184.081484,991.5267902,2575.894965,2786.813091,1950.810352,2688.16971,4736.130039,2120.799427,2973.681745,2271.778467,2627.516957,3416.258745,1584.81646,3390.529756,1510.261004,2224.31151,2086.600905,3648.672137,2041.012249,1263.940237,2779.963248,5871.055899,5383.427098,3511.488178,3766.173983,3167.286007,3720.220039,2503.990381,2074.420268,2114.228376,2605.248545,2491.681632,1980.95307,2589.268209,3426.491277,2352.208967
gei-3,T22H6.6,WBGene00001560,135.7547785,1556.203264,19.44051008,12.42404956,11.02571824,42.63100515,35.24636996,15.60894669,138.3488171,19.1040042,23.31305327,31.46271291,33.58075318,19.40161168,125.2783451,16.04406595,15.80878003,94.17811799,45.87432775,44.32146963,212.4209783,113.4315495,56.71991658,54.0500734,12.19854801,18.86414918,81.24729032,48.02869814,46.15233953,68.14926386,50.75991957,51.24339795,64.35820717,35.74865471,28.95554184,28.24352118,96.9004535,59.84095992,73.33776316,7.28284474,108.580713
snt-6,C08G5.4,WBGene00004926,41.85498281,1540.211397,15.58960684,4.257379019,13.69231703,13.95222816,113.3516747,72.87779665,77.54390561,8.574107307,9.039606817,4.778305965,8.275860326,4.433316665,288.2875049,194.0763885,17.36793514,45.59500722,9.223638269,12.22093712,8.976033654,8.267060437,18.03380693,25.11205039,118.4146134,52.62387999,25.48621313,20.81395882,83.20779464,15.29331257,301.3837079,588.2563716,6.967649648,14.1777257,9.648711404,6.1711483,29.01690501,14.57201109,12.93912756,1.660676069,9.678889934
dac-1,B0412.1,WBGene00000895,3.132795432,1532.611744,1.617061055,1.781201257,1.543746804,16.90440359,10.8464101,26.76381691,162.5729615,2.828928624,1.772690467,1.712856641,3.144811503,1.836858486,2.033905896,12.38754147,2.90321503,11.8052024,1.919944847,10.73299639,6.018642702,2.279599429,3.886622194,6.406023437,1.644076299,1.983242621,5.779936658,5.261292461,4.398962243,4.937345583,1.307719841,1.855030559,8.382212356,2.722951408,2.01838865,1.071245914,7.542596247,4.203229201,3.065208158,0.872724744,4.41151307
W05B2.9,W05B2.9,WBGene00045149,430.2942882,1523.345554,544.7046295,1062.270097,2327.792212,464.1720709,420.7696096,2527.430033,1076.552307,1418.178188,1462.426863,1904.924344,816.757126,1649.135799,450.1470535,567.4359503,1397.191815,1206.468131,2999.64084,188.663969,1743.760217,1024.365277,882.6570338,981.4995554,882.0637682,704.81568,681.9181944,904.5081291,603.1821565,598.7099765,1417.599491,2078.907113,899.7805839,1016.349667,558.0610673,988.5629104,848.5538546,1022.64969,1279.074323,537.6646695,686.6825538
D2096.14,D2096.14,WBGene00044954,828.9357465,1523.20852,2238.986966,4247.896685,2939.402176,1935.354217,1281.383381,3794.757362,4144.986457,2908.5366,5634.451413,8683.987583,1799.798656,4355.675353,1050.244414,1905.50945,2647.429399,8495.460681,5193.281439,1318.159863,5207.498912,2946.14789,2492.47022,2814.821213,2374.776566,4042.380991,1783.740426,5027.057955,2473.836654,2445.760602,3721.753018,5679.478428,2721.292814,2040.680282,2272.863234,3517.160855,1803.864292,2357.348383,3814.30084,4441.502277,2199.383861
ctb-1,MTCE.21,WBGene00000829,2155.975559,1509.335305,1989.560693,4140.224362,741.6861755,1231.551952,1835.672786,1586.226161,1621.603416,2659.071625,2074.598373,2274.454491,1622.171437,975.5688239,2739.803826,1872.469871,3762.031224,2394.254866,1385.241174,5103.593203,1907.249399,2803.286484,2781.557118,1467.451099,2685.704725,3081.51719,2381.383379,3081.11105,3098.444031,3418.788928,4936.55027,1376.059883,3309.49408,1677.967057,1883.283469,1236.233599,2888.437491,2318.493772,1988.40071,1488.636415,3654.259943
C39B10.7,C39B10.7,WBGene00164973,0.870884966,1507.756165,0.183440899,1.101206551,0.489417915,0.673276217,1.276685508,0.420269565,0.699805459,2.00428089,0.697530779,1.251909953,1.064856813,0.668976705,0.538155016,2.576859704,1.532151668,1.79313844,0.791433454,1.923852698,2.042619275,0.661188701,0.662002396,1.179667163,0.973322198,2.25359822,0.218506143,1.44015072,0.91742291,1.841831981,4.772737421,0.808841555,1.756948067,0.493398514,0.737711359,2.648294054,0.683483853,0.614457099,0.974831021,0.758219223,1.585730856
C33B4.4,C33B4.4,WBGene00007892,791.4554123,1499.226884,12.77927529,9.538307084,60.25252449,245.8042564,719.9378816,260.515847,73.02189768,21.00225113,15.95129907,6.260362063,19.06259549,5.823474003,18.84033475,1113.059928,140.737783,272.960027,48.39801869,14.9278492,13.70512162,14.99677562,11.6166752,95.13880672,150.7842903,90.68542538,25.53275651,21.96023114,129.843156,30.07755393,17.0868304,14.36398729,19.01768487,20.83009517,10.53560213,27.89291032,31.47033043,21.25361451,27.10899492,21.61107866,16.92062359
T28D9.1,T28D9.1,WBGene00020894,904.5383775,1482.736649,616.9986019,549.5111368,1166.652455,1487.521915,844.354443,1157.124025,1032.64204,375.8767682,516.4692143,314.8950835,712.9040162,356.004788,876.1653312,1203.295065,630.2067,1971.54643,926.678081,545.5369479,607.3030675,611.4830253,645.7019974,598.5019031,1068.30295,433.7824817,889.9735459,625.7180294,941.0682256,640.5338943,438.0056586,590.5449386,633.9369196,613.501135,448.74384,473.9687043,928.3611965,1402.959443,718.1566994,574.1188544,609.1855865
T02E1.9,T02E1.9,WBGene00045156,412.4631025,1470.015335,593.2246673,1373.397388,1272.542433,322.0163103,675.1933824,2303.451754,940.5633551,1269.543771,2747.359256,1288.061281,1068.167451,3060.674803,413.1737664,2815.611894,3996.733918,434.8118502,4698.208315,264.9520727,1119.864919,1089.904241,1153.211493,965.9942317,493.3697664,1437.337785,872.853111,2780.905761,974.401593,1658.105458,2256.451057,2003.323985,1308.411167,603.655446,2465.047449,1171.414512,1057.291339,909.1845085,1455.489483,1763.615457,2052.951586
Y37E3.20,Y37E3.20,WBGene00044925,912.6733897,1451.093166,2400.041966,4049.855662,3211.015336,685.3544873,639.2396618,1370.208906,3202.883285,1192.627349,1995.503477,8314.025134,1052.222607,2329.8273,985.5378507,1622.750641,5014.438285,902.712052,2869.913736,441.0676126,494.8178344,912.690243,1513.512288,1758.97619,649.7018553,5494.685498,1535.665134,1845.681897,1511.495615,1322.438892,5773.463106,2698.724659,2999.897784,1612.651346,1669.21958,2551.297521,1202.983185,841.9728423,1771.150685,1352.635955,1209.565758
